-5.132103565424869229e-01,5.473919597850275265e-01
-5.538196584845872517e-01,-5.649885471887680088e-01
-6.692713572413531153e-01,-3.220321825146933992e-01
4.643399239636713527e-01,5.851260589339511986e-01
4.966426930777786408e-01,4.655225938059530666e-01
7.487679151741359895e-01,-2.590843969888482340e-02
-4.505514138883000563e-01,-5.346817250160217361e-01
3.973585970757446684e-01,-7.879714825391256894e-02
6.125520207637467074e-01,4.547829249726813572e-01
1.166959789313917334e-01,2.848101528520528003e-01
5.559691803987093506e-01,-3.365773662523547372e-01
2.272918061073147811e-01,7.292600878654219576e-01
3.741376807708194363e-01,-6.719422607606451159e-01
5.914306487694570569e-01,-2.233659889898138295e-01
3.615748706990007943e-01,-5.347221828605889238e-01
5.362693639408413482e-01,-4.794723328908762627e-01
-1.135909789723323626e-01,7.434698726706616689e-01
-7.235552275509259390e-01,-2.179970470454727360e-01
6.134046407954318880e-02,-3.077480413895309908e-01
-3.522854653012147397e-01,-6.263371537433837233e-01
7.709415379632533760e-01,1.675081778054481330e-01
-3.000578790469277113e-01,6.655360620181430820e-01
4.780835787433431738e-01,-5.686618251309465411e-01
-5.188017407985731078e-01,-2.704953134742817400e-01
3.364230157083392125e-01,-3.465906132306926790e-01
6.523833276267563264e-01,3.234949905019099403e-01
-1.097224267421152977e-01,-4.673238846077873987e-01
-1.076996611970017087e-01,-6.502492630266808460e-01
-3.827760017361339639e-02,-6.514977208265456676e-01
7.163901720738847789e-01,-2.670173646048069060e-01
-4.377640719222470889e-01,3.095719330748788467e-01
5.646367698927015066e-01,3.538222868698857795e-03
3.681032922124827245e-01,6.781085175179526470e-01
-1.606610757402101297e-01,3.645109349343391564e-02
-6.034569463304028103e-01,4.690728255742188657e-01
-5.633143746320068423e-01,1.946995544917890786e-01
-6.336721775399274392e-01,1.017420186684668548e-01
-6.186426674533083148e-01,-4.126604475087022883e-01
2.868595468919681035e-02,-7.381445711824367040e-01
-7.474230562626290597e-01,1.081425627072852835e-01
2.914293862319521367e-01,2.008078753856920029e-01
6.601724458816415897e-01,2.235851943825345745e-01
3.749893838089795595e-01,5.077530380800815424e-01
-5.329100550898237428e-03,7.448728940402120635e-01
3.689393787348417275e-01,-2.154911703091897668e-01
6.883039800751357129e-01,7.564263343434519948e-02
-2.153756471245970028e-01,-3.107521460475862196e-01
1.594930157117459835e-01,-5.680605969103708075e-01
-4.312012007852109585e-01,-3.718041089527074905e-01
2.554618790611928869e-01,-6.562269948583691059e-01
-2.519646974229916569e-01,-5.057469231979666580e-01
2.224601347196616119e-01,5.926448578705272308e-01
4.156761424692728690e-02,6.101624579379804070e-01
1.549699276012946880e-01,6.923629031158633207e-02
1.107717756567111328e-01,7.320546862568100277e-01
6.404339854154461609e-01,-4.182731770645015112e-01
-2.833018109891065062e-01,-6.963693894819024122e-01
-2.333514321413544534e-01,5.274283706089506474e-01
-1.985509236830909352e-01,1.054652177100706967e-01
-6.761480488280486867e-01,-5.517160936491800893e-02
4.202494504235239625e-01,1.061237293163365958e-01
-3.049673567124694396e-01,2.374791443899632315e-01
8.968352515710462103e-02,-1.002673020852149349e-01
-1.974340368099729293e-01,3.893353295549433213e-01
-6.528236039717701944e-01,3.644667867599900579e-01
-4.461952205505719249e-01,-1.136491805209493763e-02
4.358377488509827813e-02,4.455901529995677790e-01
-3.550599461409177371e-01,-2.578088035111973930e-01
-5.460992541987897964e-01,-7.735433208544872929e-02
2.728576655767940284e-01,3.502918111415365132e-01
-7.519709172920947815e-02,3.168451071441337197e-01
-6.143910360706317936e-02,-1.573656983860511893e-01
4.986177029840376251e-01,3.067083695901500762e-01
-4.129866996902993304e-01,4.533362637850066879e-01
7.472137161896412749e-01,-1.451575845028824086e-01
1.654496207424332177e-01,-7.390932680337827243e-01
1.537618617213052097e-01,-4.291313648184951202e-01
-6.998171797569561203e-01,2.617308571458219491e-01
-2.109708328484114770e-01,7.287725011607887327e-01
-4.005069841102319450e-01,6.069435612339709740e-01
-1.550307840790892955e-01,-7.586674183221598922e-01
-7.908999259364181134e-01,-5.418851366631727978e-02
