0.000000000000000000e+00,3.566801062213390651e+03,4.376893060046177197e+03,3.374222046100572697e+03,1.010046015055176395e+04,6.287357435408257516e+03,1.460275235645371140e+04,4.367387630983726922e+03,1.737389230329517886e+04,5.651833562458198685e+03,8.239656977306449335e+03,2.803306264936851221e+04,1.528520175374584869e+04,8.036919186250054736e+03,6.516981421747390414e+03,5.358174167841812050e+03,9.776868457764352570e+03,6.424243988091225219e+03,1.438692759193170059e+04,6.984292256115319105e+03,1.207957799089453329e+04,9.189284733049631541e+03,8.810289212943613165e+03,9.035860201627689094e+03,5.883853185544227927e+03,4.217606404053913138e+03,1.763612743050856807e+04,1.820740071008060477e+04,1.817447767233348713e+04,2.772936101565844001e+04,7.522508491049611621e+03,1.976832510305363030e+04,6.927213697682098427e+03,1.177191453033658763e+04,7.561537508789436288e+03,4.097351510550797684e+03,4.615925539415117782e+03,5.890608253134480947e+03,1.004203979661843550e+04,3.659129999281358323e+03,1.175802446769897324e+04,8.759742461879057373e+03,2.087911676643247847e+04,2.657593437695927787e+04,2.845250209431993790e+04,3.313834469995237305e+04,8.398879861504790824e+03,9.417190341281246219e+03,1.774524246434670204e+04,9.956176759887337539e+03,1.233079792806878868e+04,2.544587808017601128e+04,4.403878571186392037e+03,7.545021408715166217e+03,2.194568295297452642e+04,6.519044920441514478e+03,2.446401466620336578e+04,1.117069796403354485e+04,1.195300794022081573e+04,4.220120744627019121e+03,7.269083828648421331e+03,1.120511781685888309e+04,1.896438435094594752e+04,1.705606876585089049e+04,2.426733384431860395e+04,6.569563952087382495e+04,1.296616164985529394e+04,1.872332927924882461e+04,2.491056630652446620e+04,6.108168895137358959e+03,1.526448263841756852e+04,1.915980389262023164e+04,2.279175653185038755e+04,1.119661694935556261e+04,3.868172995198146964e+03,5.996727607475146215e+03,1.213462702425186217e+04,2.163579252093923060e+04,2.988074630525590692e+04,9.379238167339488427e+03,2.236582081272934374e+04,7.681335557808005251e+04
3.566801062213390651e+03,0.000000000000000000e+00,2.260196923092250472e+03,2.759144091161134838e+03,7.050265428805766533e+03,9.729240256033794140e+03,1.711000133393985016e+04,7.464723445879671999e+03,1.982752486527643123e+04,2.600965839766612589e+03,1.149086179101004927e+04,3.117022580916275183e+04,1.831820287720321721e+04,1.121878143944451585e+04,9.609876582128825248e+03,7.026755638416268994e+03,6.971863157203297305e+03,8.433441024800473315e+03,1.756524958730000435e+04,1.016911374896585767e+04,1.548066356182862728e+04,1.208917429356428693e+04,1.193020932493122746e+04,1.233007846987922130e+04,8.969089455713148709e+03,7.495692001858285039e+03,2.084117731135993017e+04,2.125952543231128948e+04,2.122807288887401955e+04,3.012699128895605463e+04,9.592216782577324921e+03,2.228540879293907710e+04,9.021083457046393960e+03,1.425289766979758679e+04,9.921904806452066623e+03,6.018920099011897037e+03,5.952861263789607619e+03,3.135577037031608597e+03,1.252551944401894070e+04,4.719530584071610974e+03,1.431147808352487846e+04,1.099600345965440647e+04,2.344380643118879379e+04,2.906311238044251149e+04,3.097933921158182056e+04,3.566345416182789631e+04,1.163875899286953609e+04,1.257317808447624338e+04,2.051717332825342601e+04,1.282411957349246768e+04,1.541233302381822796e+04,2.808282663287178366e+04,3.668732415605319147e+03,9.997186714353138086e+03,2.442219473184993694e+04,9.624805757520301995e+03,2.716472336414389792e+04,1.354640888879940576e+04,1.428827312978561349e+04,5.879178673756048738e+03,9.637949241952766897e+03,1.362463025684259628e+04,2.151274721320783647e+04,1.975737659566496586e+04,2.747073559167494022e+04,6.818393941048723354e+04,1.592608762534160996e+04,2.181407020401581758e+04,2.797792629083138672e+04,8.874553251328001352e+03,1.775680544822818410e+04,2.168323124565321996e+04,2.547394622132397490e+04,1.418788472962443484e+04,7.256063623998300500e+03,9.053965629624695794e+03,1.513627083603189385e+04,2.428659847068348245e+04,3.244196705140448103e+04,1.182888875279164495e+04,2.497869395408060882e+04,7.947801602973819536e+04
4.376893060046177197e+03,2.260196923092250472e+03,0.000000000000000000e+00,1.595825997452600177e+03,6.946558615459388420e+03,1.028417136510519049e+04,1.655555530482024915e+04,7.606693521259514455e+03,1.924644653127984566e+04,2.181744216409314504e+03,1.162762075681892566e+04,3.080167940543862278e+04,1.825049994678912844e+04,1.138180726680758926e+04,9.554624531474724790e+03,6.074805941714686014e+03,7.117253464257250926e+03,7.712653562904581122e+03,1.749711748206858829e+04,1.011195093915209691e+04,1.566012540443592843e+04,1.202629658710578587e+04,1.192071489708185982e+04,1.230596474219914489e+04,9.196197590352972838e+03,7.757450221569166388e+03,2.060902773316967068e+04,2.093366086409389391e+04,2.090041521849145283e+04,2.958030788318757914e+04,9.057799188971970580e+03,2.182993077725013427e+04,8.141631110149505730e+03,1.377527111139779117e+04,9.464521651342980476e+03,5.277679026459312809e+03,5.297456762165285909e+03,2.500019192058511180e+03,1.195260244713439170e+04,3.720117533849163010e+03,1.377040479928815512e+04,1.024838252666774861e+04,2.296945733892333010e+04,2.855062384823825778e+04,3.050938350421766154e+04,3.520759862108951347e+04,1.172781105506644963e+04,1.261985256297515298e+04,2.000075328111493582e+04,1.286870670421155228e+04,1.535413087553708101e+04,2.762437847160840465e+04,2.885318932734373448e+03,9.389356701376942510e+03,2.388153213253192007e+04,9.674679272070687148e+03,2.677371107022235810e+04,1.304719653505242786e+04,1.387237464977270793e+04,5.212841366873428342e+03,9.065584782289990471e+03,1.309786672020837614e+04,2.102260009590092159e+04,1.926937787828142973e+04,2.725448359554634226e+04,6.774989827168073680e+04,1.585182826761267461e+04,2.146812905681574921e+04,2.756027384971127685e+04,9.075371128816384953e+03,1.728061599728781948e+04,2.116804699066386820e+04,2.498753553500370617e+04,1.405434879390270908e+04,7.825770692136230537e+03,9.319767447783828175e+03,1.510860724431697236e+04,2.390397262443995714e+04,3.214176521847553522e+04,1.147529299943132173e+04,2.469771741528875646e+04,7.937390279030184320e+04
3.374222046100572697e+03,2.759144091161134838e+03,1.595825997452600177e+03,0.000000000000000000e+00,8.169462935337572162e+03,8.945334045870278715e+03,1.526004528121635485e+04,6.159170707231888628e+03,1.797673611086510937e+04,3.424914188216160710e+03,1.020804352961895165e+04,2.935339571389653793e+04,1.685947672989840066e+04,9.978243676671536377e+03,8.113353783267281869e+03,4.788210338941211376e+03,8.138114030576732148e+03,6.602747514837619747e+03,1.602109611186362963e+04,8.644202102479315727e+03,1.421566644960009216e+04,1.062768864901490088e+04,1.049963884020571822e+04,1.085353985473122339e+04,7.813872449199233415e+03,6.357941121603444117e+03,1.920374599197837961e+04,1.953605882859779013e+04,1.950172701964539374e+04,2.831550534087539927e+04,7.790612722596005369e+03,2.055318736705139600e+04,6.846585311935133177e+03,1.249306270019638214e+04,8.295042177628689387e+03,3.867703020559315064e+03,4.056109919342497506e+03,3.642988713719618318e+03,1.061408542501131888e+04,2.439085344108313166e+03,1.242697602601993640e+04,8.943092361452849218e+03,2.168385728228959488e+04,2.730678464194423577e+04,2.926229253100679853e+04,3.396947121296737168e+04,1.033143495679420266e+04,1.120350911571422876e+04,1.863007778445621443e+04,1.155685496985316786e+04,1.394866532429519430e+04,2.634270021316349084e+04,2.367150760324497696e+03,8.004334918268024012e+03,2.262648471208780393e+04,8.262571262881216171e+03,2.547142127930042989e+04,1.176484771095872929e+04,1.263177106868857118e+04,3.891897099242325567e+03,7.726106726442707441e+03,1.178914018642715928e+04,1.973659917211192078e+04,1.793117468613355959e+04,2.583498260001581366e+04,6.654687417946571077e+04,1.449561532705534046e+04,2.006691973995090666e+04,2.614251438675451573e+04,7.730072207209939734e+03,1.598778512831650005e+04,1.989376294364127898e+04,2.366446253821191203e+04,1.266476293561281091e+04,6.509847973056485898e+03,7.975318093254118139e+03,1.371369445915972392e+04,2.260870557297056803e+04,3.091756975521299682e+04,1.019010509020523386e+04,2.343237820866744005e+04,7.817456337874248857e+04
1.010046015055176395e+04,7.050265428805766533e+03,6.946558615459388420e+03,8.169462935337572162e+03,0.000000000000000000e+00,1.596098312941094446e+04,2.240843276461675123e+04,1.323695004524185242e+04,2.499052595145270243e+04,4.991767607787932320e+03,1.707747554175291953e+04,3.685185520416990039e+04,2.358441713936475207e+04,1.679654828505248588e+04,1.561180496693166060e+04,1.249445748510650628e+04,2.888355253496220030e+03,1.406658756240112052e+04,2.297741803919658196e+04,1.607945405698592549e+04,2.141179748599141021e+04,1.725523379283474060e+04,1.749792852675273753e+04,1.824035869553305747e+04,1.470991571212683448e+04,1.358099115425460332e+04,2.649402676870367213e+04,2.679562297096863767e+04,2.678980305253122060e+04,3.455421322850041179e+04,1.472791852018115605e+04,2.731933761047438384e+04,1.451623043044304177e+04,1.949354832386416456e+04,1.626844688742247126e+04,1.170625048901511400e+04,1.099899248437115421e+04,4.690758322586573740e+03,1.795883406429760362e+04,1.034358192908535966e+04,1.971665030554053010e+04,1.640732364545645760e+04,2.857725720097286830e+04,3.404663085143833450e+04,3.596917928773646418e+04,4.058947598935880524e+04,1.754589183708257769e+04,1.807876514651495745e+04,2.570195169793937021e+04,1.836468587455228771e+04,2.093476649108907441e+04,3.298233594858801371e+04,7.673744376515925069e+03,1.556638009984355267e+04,2.948550310044361686e+04,1.558996656266750688e+04,3.210590923543096505e+04,1.871061989116064069e+04,1.946765951406671229e+04,1.115260941088548498e+04,1.497943400620609827e+04,1.882297903780639172e+04,2.667473964269696808e+04,2.503768919541752257e+04,3.347501944164308952e+04,7.285573503677241388e+04,2.154668926649657078e+04,2.741427229262264882e+04,3.355556980271193606e+04,1.444894246127529732e+04,2.287899855441365071e+04,2.685341843048248484e+04,3.050538304300038726e+04,1.966365428228943347e+04,1.353436015225578012e+04,1.489315462390521498e+04,2.055703584779356606e+04,2.910819114447799075e+04,3.703726660298003117e+04,1.674789433014784663e+04,2.987786457888149744e+04,8.386830081272523967e+04
6.287357435408257516e+03,9.729240256033794140e+03,1.028417136510519049e+04,8.945334045870278715e+03,1.596098312941094446e+04,0.000000000000000000e+00,1.139607847103691347e+04,3.879972324799797661e+03,1.404526698219951504e+04,1.168663351549741128e+04,3.793624866352766730e+03,2.320700260977682410e+04,1.043948380170826022e+04,3.785785249349677542e+03,3.752473747177619771e+03,7.404179385855360124e+03,1.544567827674535511e+04,7.959561314301045059e+03,9.455972630684356773e+03,3.801453523555378524e+03,6.455487412278368538e+03,5.688704286388847322e+03,4.941043713772522096e+03,4.405796406436385041e+03,3.306878101815791979e+03,3.181641540936171168e+03,1.283616598863570107e+04,1.373946751785627566e+04,1.369207306914887340e+04,2.391270391768609261e+04,6.946856446795580268e+03,1.593111881237371927e+04,7.666163074147873886e+03,9.129088995895386688e+03,7.193105592560305922e+03,6.654697306193173063e+03,7.290423262851641994e+03,1.182664435458652588e+04,7.845804584125447946e+03,7.761960065597762878e+03,8.875000307198584778e+03,7.704465668231074233e+03,1.700570245701396198e+04,2.268128469681441129e+04,2.439840993736280507e+04,2.898707048126956943e+04,4.274189588054021442e+03,4.996685240357634029e+03,1.369308183952047875e+04,6.168820228819083241e+03,7.713757796253013112e+03,2.147566249009432795e+04,9.405492364460520548e+03,6.411424163168089763e+03,1.825935132960636111e+04,3.655622972271480194e+03,2.035361388718017770e+04,8.653022036308926545e+03,9.505166680006514071e+03,6.944287493583673495e+03,6.463265388270391668e+03,8.687657637372389217e+03,1.526537999664106610e+04,1.323353037470831441e+04,1.947885858895534329e+04,6.134831054476720601e+04,8.502981906587414414e+03,1.425131231910725182e+04,2.016287876979165230e+04,4.056390584113489695e+03,1.181874113471687997e+04,1.549517902975342076e+04,1.865352124156981154e+04,6.999237584674356185e+03,2.933423482400983175e+03,3.271519189041627214e+03,7.614966123893352233e+03,1.773908970724335450e+04,2.580316973948309897e+04,7.253080934646714013e+03,1.818314619390798180e+04,7.202270793798958766e+04
1.460275235645371140e+04,1.711000133393985016e+04,1.655555530482024915e+04,1.526004528121635485e+04,2.240843276461675123e+04,1.139607847103691347e+04,0.000000000000000000e+00,1.130222031941966088e+04,2.869035005295259452e+03,1.830879597781666234e+04,9.031992593344473789e+03,1.740512666572883609e+04,6.274478342813167728e+03,9.060016848962002769e+03,8.714167173301548246e+03,1.093677767905325345e+04,2.221542789073910899e+04,1.173966492669110085e+04,7.360367338190421833e+03,9.065814258735586918e+03,8.820293963243299004e+03,8.329778018060838804e+03,8.095490949980143341e+03,7.893161352939831886e+03,1.004922705034913452e+04,1.123397222370869349e+04,8.063675027078292260e+03,7.115397461026509518e+03,7.017435001828632267e+03,1.388684237865983050e+04,8.162641252000325949e+03,5.875342304244067236e+03,9.995629852830104937e+03,4.321669786913300413e+03,1.052584029595436914e+04,1.164371514760187893e+04,1.193205366661312655e+04,1.835215644554214305e+04,4.830862895327033584e+03,1.315061081150062273e+04,3.023777575878464177e+03,6.700468094348741033e+03,6.619841226581118462e+03,1.224117168236724319e+04,1.421524144362895095e+04,1.895418581826353329e+04,8.122197360355443379e+03,7.962792469449678720e+03,4.372307716217898815e+03,6.809716586789524627e+03,5.713794048616163309e+03,1.177810241751053400e+04,1.549453953057815306e+04,7.506028876889136882e+03,7.522437191354688366e+03,8.787565052428029958e+03,1.116937349633574559e+04,4.366349992304921216e+03,4.791957556217787896e+03,1.186309862454978429e+04,7.833868360335951365e+03,3.974234352544442572e+03,4.653525583599196580e+03,3.195490300676094648e+03,1.521578984474973913e+04,5.162055750630906550e+04,4.806883495238637806e+03,8.054985367715476968e+03,1.241845814005578904e+04,1.002342335911238661e+04,2.428950457989576989e+03,4.738190243360171735e+03,8.693449710173787025e+03,5.748588760180620739e+03,1.244229964848384952e+04,9.812653637202474783e+03,5.938861102042131279e+03,8.742064919647349598e+03,1.712011164117422231e+04,7.024784137813651796e+03,9.542092895079917071e+03,6.458015203705107706e+04
4.367387630983726922e+03,7.464723445879671999e+03,7.606693521259514455e+03,6.159170707231888628e+03,1.323695004524185242e+04,3.879972324799797661e+03,1.130222031941966088e+04,0.000000000000000000e+00,1.405625947337166690e+04,9.022463398950794726e+03,4.431134869726771285e+03,2.442438417864573421e+04,1.145987519313765006e+04,4.414100842559229932e+03,3.042913666728424232e+03,4.631076295148758618e+03,1.285205530493289370e+04,6.221519326176814502e+03,1.034408973517272170e+04,3.157617021096467397e+03,8.392401646844487914e+03,5.088086132512464246e+03,4.963026910327959740e+03,5.320124646559797839e+03,2.558130875521258531e+03,1.236033753277220740e+03,1.407818191167914483e+04,1.456599862483729521e+04,1.454479465175234327e+04,2.400930203371902462e+04,4.963246640519541870e+03,1.629396088612164385e+04,5.476200898843064351e+03,8.780986753234514254e+03,6.831520428052817806e+03,3.865489356386113286e+03,4.097438859342330943e+03,9.030036822960217251e+03,6.917879807667268324e+03,4.943449270080069255e+03,8.478368598684439348e+03,6.097766287005940285e+03,1.745849218511414801e+04,2.317844167474632923e+04,2.503782019261391542e+04,2.971718777884864176e+04,5.016034909216287815e+03,5.610581513464660929e+03,1.401646704677915841e+04,6.748070148840361981e+03,8.555117787268603934e+03,2.197589646668621936e+04,6.211504219796841426e+03,4.803482999518337238e+03,1.857300835554610967e+04,3.165243615308374956e+03,2.100253441421768002e+04,8.007842363174298953e+03,9.133954154854745866e+03,3.693942886697322137e+03,4.485992761875717406e+03,7.949646897218003687e+03,1.554768055451807413e+04,1.355369155315324679e+04,2.101182865947818573e+04,6.227099599525457597e+04,9.483562364897510633e+03,1.516283431672297229e+04,2.128774146266050957e+04,3.100281278660566386e+03,1.184093634392083004e+04,1.578654000558867847e+04,1.915159318589162285e+04,7.357893208910631074e+03,2.567023269632714346e+03,2.988228834704138080e+03,8.279622056968366451e+03,1.808315231415637027e+04,2.649866715246293097e+04,5.994273813807611077e+03,1.884522257698554677e+04,7.353174227369697473e+04
1.737389230329517886e+04,1.982752486527643123e+04,1.924644653127984566e+04,1.797673611086510937e+04,2.499052595145270243e+04,1.404526698219951504e+04,2.869035005295259452e+03,1.405625947337166690e+04,0.000000000000000000e+00,2.097727153431391343e+04,1.160167702463852947e+04,1.628706899965611592e+04,7.253036414333480934e+03,1.162358016901283918e+04,1.150349681148260606e+04,1.364662891392643360e+04,2.480943573542486411e+04,1.429946313374613419e+04,8.691034411865754009e+03,1.177295362865073184e+04,1.079322237147319538e+04,1.080707331445118143e+04,1.062535425573646899e+04,1.048049759339838965e+04,1.275991958163616800e+04,1.400795885219926640e+04,8.249124187480698311e+03,6.775707421597289795e+03,6.672784947403994920e+03,1.145100437573618183e+04,1.079045703989969479e+04,3.805047217428062140e+03,1.261253903055758747e+04,6.516567084813355905e+03,1.304519098135426975e+04,1.440485595263747564e+04,1.464176928796358152e+04,2.101637117492113248e+04,7.579399651555371747e+03,1.588564691021730323e+04,5.836144146116760567e+03,9.397367567150831746e+03,4.109669991123853833e+03,9.476437437131222396e+03,1.151448715495532997e+04,1.624390611884463215e+04,1.065714427080130554e+04,1.041286927542416379e+04,3.600108474320806636e+03,9.247279464279688909e+03,7.711137250580848558e+03,9.315428018380684080e+03,1.817852903292776318e+04,1.029871091285205875e+04,4.738110168691129729e+03,1.156129730784842650e+04,8.953822799476942237e+03,6.820295895759718405e+03,6.837512278437910027e+03,1.458578816727206686e+04,1.054421346401052142e+04,6.576232583349824381e+03,2.240099830220294280e+03,2.298105792848737110e+03,1.468253055111242429e+04,4.887241209999506100e+04,6.752779497824608370e+03,7.754861638102590405e+03,1.075840397159196800e+04,1.273840891005095364e+04,3.291036500554082068e+03,2.185128087063079420e+03,6.393184595918056402e+03,8.040090959200537327e+03,1.516969819489598376e+04,1.257001096576156669e+04,7.983826314788883792e+03,6.906208430791395585e+03,1.490297278223326430e+04,9.482296798778397715e+03,7.779060417367509217e+03,6.235686356656583666e+04
5.651833562458198685e+03,2.600965839766612589e+03,2.181744216409314504e+03,3.424914188216160710e+03,4.991767607787932320e+03,1.168663351549741128e+04,1.830879597781666234e+04,9.022463398950794726e+03,2.097727153431391343e+04,0.000000000000000000e+00,1.305079281377663392e+04,3.262293799769618272e+04,1.974706963287473263e+04,1.277935145076720801e+04,1.124490018620182855e+04,8.011912029432885902e+03,5.213258998487069221e+03,9.581195430118668810e+03,1.904627884641766650e+04,1.175884139173471704e+04,1.724880240330697416e+04,1.341679818207232711e+04,1.342605477604628868e+04,1.397361017619686390e+04,1.058645365235762438e+04,9.250316025022686517e+03,2.233597117066842839e+04,2.268003137563042037e+04,2.265493993053376107e+04,3.109957723826278379e+04,1.062548812913776965e+04,2.344542169211188957e+04,1.009277218704143343e+04,1.543694187941011478e+04,1.146580436473340706e+04,7.146354507403008938e+03,6.780305812023227190e+03,1.079276908261513427e+03,1.372706683417827117e+04,5.712054849576898960e+03,1.552648372049127283e+04,1.210071371870846269e+04,2.464287961783947685e+04,3.021558002058874627e+04,3.216029847976717792e+04,3.683951178484278353e+04,1.330184993232555280e+04,1.407798981646842731e+04,2.171584473125110526e+04,1.433010906297740803e+04,1.691623529630939083e+04,2.924994307665984161e+04,3.652923471126506229e+03,1.120235096879564844e+04,2.557458197132448186e+04,1.130844989426045686e+04,2.837433367459589135e+04,1.466726727890676921e+04,1.545260658375524326e+04,6.816069863565001469e+03,1.074790318787915930e+04,1.475068417371420946e+04,2.271002394401913625e+04,2.098451354753393025e+04,2.908162104043858562e+04,6.932111710200898233e+04,1.745195966996275456e+04,2.325233082082377223e+04,2.938766004495979359e+04,1.040527733323162101e+04,1.891141168869608737e+04,2.287627691832746495e+04,2.665373440027876495e+04,1.562316802646544056e+04,9.162412364933194112e+03,1.076589069852501598e+04,1.660903012755740201e+04,2.545518536211596074e+04,3.358337573412666097e+04,1.290896641095313316e+04,2.618825138337080716e+04,8.069510109197146085e+04
