-3.565469956598489176e+01,2.702139888611613969e+02
9.813934241781413448e+01,3.987044129905194154e+02
2.337696521752465344e+02,1.903962545152340056e+02
1.502321198147136840e+02,2.211580180551866874e+02
2.974652966197887736e+02,3.151778727748385336e+02
-2.313643003104057811e+02,2.038396170675772225e+02
2.071715471729460774e+02,-1.749379769362066384e+02
-1.526747759114070107e+02,2.431332640895148813e+02
2.517997187092809384e+02,-1.619156326956460532e+02
1.858537823396015938e+02,2.883390158164897343e+02
-2.624125046712855465e+02,7.506909387065260830e+01
1.795904646024520730e+02,-5.604022976112759125e+01
-3.179647981045101233e+02,-4.383133592025260583e+01
-2.946567457719659160e+02,1.224114919562466071e+02
-1.269149984891531204e+02,1.029186751643739370e+02
2.812815954502474369e+02,1.027112155850906134e+02
3.398533239503383925e+02,2.515898534107340936e+02
2.043271361504590686e+02,1.602862406941264339e+02
-2.733512245075226588e+02,-4.226308612937129539e+01
-1.111990895108875321e+02,2.085681911523044221e+02
-2.947679164131127436e+02,1.910620800004278976e+02
-1.918219737813257098e+02,1.899450263215761083e+02
-1.914152482800273276e+02,1.423631394442882936e+02
-1.595151592759887933e+02,8.436616623045376073e+00
-2.325410005252340113e+02,1.306588221918013062e+02
-1.229446355680082661e+02,1.919015477463771902e+02
-2.080494832372089320e+02,-1.582333101043089698e+02
-2.449756260666985668e+02,-2.070864232676973700e+02
-2.469529871223248847e+02,-2.045270138088883130e+02
2.569928159423369038e+02,-6.861957940549137902e+01
1.489385579391005976e+01,1.333267771262454460e+02
5.135304866843170402e+01,-1.784096780020096560e+02
2.580138123111717618e+02,1.464730296900129360e+02
-2.894999396707085282e+00,3.762756232510908205e+01
1.802260049565636564e+02,1.043559852749278889e+02
1.108794380775364488e+02,1.709801800574370532e+02
5.117056115993444365e+01,1.914019538134958225e+02
1.477545383353838702e+02,2.811287978570422865e+02
1.194196314993856163e+02,-2.868509672820323431e+01
2.364977362315216567e+02,9.365722557836662077e+01
1.145972476068578629e+02,-9.663812347643292355e+01
2.668260574677188401e+02,1.347938408978292557e+01
1.140705645789987130e+02,-2.437677147621296854e+02
2.527685481163014458e+02,-2.503488359431208323e+02
2.052249479165083983e+02,-3.082450726308672415e+02
2.137178177218081601e+02,-3.271617713637843963e+02
-2.350545852465996006e+02,-2.665052126346555639e+01
-2.964544615523986977e+02,1.071289138419656126e+02
-2.669885309928227812e+01,-8.793548942481429265e+01
-1.656424224525740669e+02,-7.395049456240373331e+01
-2.362033664553830761e+02,-1.043650069312296864e+02
1.024521382720876517e+01,-2.773638544350567940e+02
9.381548252939836630e+01,2.596981542624836834e+02
1.122936041961821303e+02,3.985287306331019153e+01
2.492775234769037525e+02,-2.133174381072739720e+02
-1.201714476439829298e+02,2.959933132570569114e+02
-2.964561608104929746e+01,-2.816218314478914522e+02
1.720580648407220892e+01,-8.697992950423888203e+00
-1.973359421236088806e+01,1.878620227069330895e+01
3.727700380001176939e+01,2.178007894783544884e+02
3.118693554024181935e+01,8.677073317156533960e+01
4.727018090750721768e+01,-6.665120683967478499e+01
1.434730969022037641e+02,-2.112777640526431355e+02
1.217930107816492580e+01,-1.648044302434287545e+02
-1.585274229280715304e+02,-2.496698149656408816e+02
3.963821953927538857e+02,-2.941625463085244974e+02
-1.521403555859463381e+02,-1.436008365886487184e+02
-2.527110045881726137e+02,-2.176654971930946942e+02
-1.484667791486561441e+02,-2.130788157505672018e+02
-1.878266225057129759e+02,1.012974373535669770e+02
2.115668554360310338e+01,-1.153289588297612767e+02
1.972464957982166993e+02,-2.386190793831650012e+02
5.840307821935196841e+01,-2.287999090508742199e+02
-2.109178904519633875e+02,3.888407874545688969e+01
-2.133415540440491043e+02,2.966553665855213353e+02
-3.039529163482059175e+02,9.545121450752260372e+00
-2.693402300181789997e+02,-9.583774156123017463e+01
-2.350267841047211803e+01,-2.538115430854839190e+02
-7.959753085274536488e+01,-3.242771585204367284e+02
-5.824361669961044896e+01,1.302920592606038213e+02
-7.644304440140282964e+01,-2.736441237325548173e+02
5.153849497534994271e+02,-6.817744072149126566e+01
